nic_4digit,nic_2digit,sector_name,region,year,inr_usd,intensity_kg_co2e_per_inr_lakh,log_intensity,is_augmented
103,10,Processing fruits and vegetables,central,2011,46.7,0.10738265,-2.23135664,1
851,85,Pre-primary education,south,2010,45.7,0.00984472,-4.62082025,1
103,10,Processing fruits and vegetables,north,2023,83.1,0.07611906,-2.57545657,1
161,16,Sawmilling and planing,east,2019,70.4,0.07229742,-2.62696683,1
221,22,Rubber products,south,2021,73.9,0.27827406,-1.27914884,1
461,46,Wholesale of agricultural materials,south,2023,83.1,0.02070652,-3.87730665,1
491,49,Passenger rail transport,west,2016,67.1,0.04295299,-3.14764909,0
370,37,Sewerage treatment,north,2017,65.1,0.12646317,-2.06780415,0
151,1,Mixed farming,east,2020,74.2,0.09181939,-2.38793177,1
275,27,Domestic appliances,west,2010,45.7,0.53375164,-0.62782464,1
221,22,Rubber products,west,2020,74.2,0.31940129,-1.141307,1
462,46,Wholesale of textiles,central,2023,83.1,0.02410624,-3.72528473,1
141,14,Wearing apparel,east,2019,70.4,0.12954918,-2.04369474,1
521,52,Cargo warehousing,west,2010,45.7,0.05603429,-2.8817915,1
245,24,Copper products,central,2019,70.4,3.33928799,1.20575761,1
252,25,Tanks and reservoirs,south,2014,61.0,0.74945996,-0.28840238,1
261,26,Electronic components,east,2012,53.4,0.32238522,-1.13200812,1
235,23,Cement and lime,north,2021,73.9,1.07152868,0.0690863,1
465,46,Wholesale of IT equipment,central,2022,78.6,0.02173557,-3.82880511,1
881,88,Social work,east,2018,68.4,0.01029874,-4.57573396,1
861,86,Hospital activities,south,2010,45.7,0.04868739,-3.02233526,1
501,50,Sea transport,east,2023,83.1,0.02034839,-3.8947535,1
101,10,Processing meat,south,2014,61.0,0.11766617,-2.13990377,0
205,20,Soap and detergents,central,2020,74.2,0.25225759,-1.37730453,1
620,62,Computer programming and consultancy,north,2011,46.7,0.02044426,-3.89005313,1
461,46,Wholesale of agricultural materials,west,2015,65.5,0.03311806,-3.40767653,1
151,1,Mixed farming,east,2018,68.4,0.0993712,-2.30889291,1
494,49,Freight transport by road,south,2019,70.4,0.11977999,-2.12209867,1
600,6,Extraction of crude petroleum,east,2012,53.4,0.26606702,-1.32400704,0
252,25,Tanks and reservoirs,east,2019,70.4,0.62051748,-0.4772015,1
720,7,Mining of non-ferrous metal ores,south,2011,46.7,0.36208146,-1.01588605,1
245,24,Copper products,north,2011,46.7,4.72349984,1.55255002,1
492,49,Freight rail transport,west,2014,61.0,0.03066831,-3.48452543,0
141,1,Raising cattle,west,2011,46.7,0.21985609,-1.51478207,1
631,63,Data processing,central,2022,78.6,0.02683763,-3.61795018,1
310,31,Furniture,central,2022,78.6,0.18805897,-1.67099969,1
891,8,Mining of chemical minerals,north,2011,46.7,0.19259994,-1.64714009,1
293,29,Auto parts and accessories,north,2014,61.0,0.46471877,-0.76632286,0
303,30,Aircraft,west,2015,65.5,0.27650414,-1.2855295,1
211,21,Basic pharmaceuticals,south,2012,53.4,0.19312852,-1.64439938,1
321,3,Aquaculture,west,2023,83.1,0.06285627,-2.76690457,1
462,46,Wholesale of textiles,west,2023,83.1,0.02210897,-3.81177196,1
382,38,Treatment of non-hazardous waste,east,2019,70.4,0.21130785,-1.5544392,1
191,19,Coke oven products,north,2017,65.1,0.95411946,-0.04696639,0
900,90,Creative and performing arts,north,2020,74.2,0.01398087,-4.27006559,1
360,36,Water collection and supply,north,2020,74.2,0.08515508,-2.4632812,1
141,1,Raising cattle,west,2019,70.4,0.18714703,-1.6758607,1
121,1,Growing vegetables,south,2020,74.2,0.03787042,-3.27358497,1
171,17,Pulp and paper,south,2016,67.1,0.2248828,-1.49217592,1
421,42,Roads and railways construction,central,2012,53.4,0.38429784,-0.9563374,1
510,5,Mining of hard coal,central,2014,61.0,0.17368277,-1.7505248,0
105,10,Dairy products,south,2015,65.5,0.11369968,-2.17419468,1
531,53,Postal activities,south,2023,83.1,0.05589805,-2.88422585,0
462,46,Wholesale of textiles,south,2010,45.7,0.03215409,-3.43721569,0
321,3,Aquaculture,north,2019,70.4,0.07779262,-2.55370875,1
301,30,Ships and boats,east,2015,65.5,0.42229762,-0.86204496,1
106,10,Grain mill products,south,2011,46.7,0.0722295,-2.62790677,1
121,1,Growing vegetables,west,2022,78.6,0.03483584,-3.35710865,0
263,26,Communication equipment,central,2021,73.9,0.24034823,-1.42566646,1
232,23,Refractory products,west,2020,74.2,0.49072128,-0.71187897,0
711,71,Architecture and engineering,central,2020,74.2,0.01060631,-4.54630629,1
111,1,Growing cereals,central,2015,65.5,0.07002927,-2.65884193,1
235,23,Cement and lime,south,2021,73.9,0.86399186,-0.14619193,1
203,20,Paints and coatings,central,2021,73.9,0.36339813,-1.01225628,1
232,23,Refractory products,east,2022,78.6,0.45678979,-0.78353196,1
465,46,Wholesale of IT equipment,east,2017,65.1,0.02437941,-3.71401629,1
360,36,Water collection and supply,central,2011,46.7,0.12257506,-2.09903167,1
471,47,Retail in non-specialised stores,central,2016,67.1,0.02676115,-3.62080393,1
291,29,Motor vehicles,west,2019,70.4,0.4165,-0.87586882,0
383,38,Recycling of metal waste,south,2022,78.6,0.05786187,-2.84969673,1
232,23,Refractory products,east,2014,61.0,0.65807217,-0.41844067,0
201,20,Basic chemicals,south,2021,73.9,0.37176736,-0.989487,1
281,28,General machinery,central,2020,74.2,0.45657364,-0.78400527,1
191,19,Coke oven products,east,2010,45.7,1.18714798,0.17155377,0
581,58,Publishing,south,2019,70.4,0.01646837,-4.1063137,1
720,7,Mining of non-ferrous metal ores,central,2023,83.1,0.25099669,-1.38231554,1
206,20,Other chemical products,east,2023,83.1,0.45269885,-0.79252817,1
105,10,Dairy products,north,2023,83.1,0.15807858,-1.84466304,1
111,1,Growing cereals,south,2012,53.4,0.05711619,-2.8626677,0
931,93,Sports activities,south,2014,61.0,0.0298892,-3.51025813,1
551,55,Hotels,south,2013,58.6,0.09598974,-2.34351393,1
261,26,Electronic components,central,2015,65.5,0.25307367,-1.37407466,1
221,22,Rubber products,central,2014,61.0,0.30609436,-1.18386185,1
861,86,Hospital activities,north,2010,45.7,0.05593164,-2.88362504,1
810,8,Quarrying of stone,west,2023,83.1,0.07818756,-2.54864477,1
631,63,Data processing,west,2016,67.1,0.02482094,-3.69606755,1
501,50,Sea transport,north,2012,53.4,0.02019165,-3.90248625,0
871,87,Residential care,south,2021,73.9,0.02266969,-3.78672651,1
251,25,Structural metal products,north,2012,53.4,0.92371751,-0.07934898,1
232,23,Refractory products,central,2016,67.1,0.61686958,-0.48309765,1
141,14,Wearing apparel,north,2017,65.1,0.09673591,-2.3357706,1
611,61,Wired telecommunications,west,2021,73.9,0.03330106,-3.40216615,1
121,1,Growing vegetables,south,2022,78.6,0.0350538,-3.35087131,1
510,5,Mining of hard coal,north,2023,83.1,0.15894809,-1.8391776,1
431,43,Demolition and site preparation,south,2020,74.2,0.13973664,-1.96799577,0
931,93,Sports activities,central,2023,83.1,0.02306384,-3.7694891,1
102,10,Processing fish,south,2014,61.0,0.080366,-2.52116406,1
289,28,Other special machinery,east,2017,65.1,0.58673224,-0.53318671,0
107,10,Bakery products,central,2021,73.9,0.06528003,-2.72906906,0
881,88,Social work,central,2021,73.9,0.0061222,-5.09583377,1
102,10,Processing fish,central,2023,83.1,0.11027258,-2.20480002,1
462,46,Wholesale of textiles,east,2021,73.9,0.03640593,-3.31302366,1
141,1,Raising cattle,west,2021,73.9,0.2269699,-1.48293787,1
121,1,Growing vegetables,north,2013,58.6,0.04974674,-3.0008103,1
431,43,Demolition and site preparation,east,2012,53.4,0.17259466,-1.75680947,1
411,41,Building construction,central,2016,67.1,0.31990247,-1.13973911,0
531,53,Postal activities,east,2019,70.4,0.06374376,-2.75288399,1
351,35,Generation of electricity,east,2021,73.9,0.88375056,-0.12358043,1
261,26,Electronic components,east,2010,45.7,0.43197266,-0.83939298,1
275,27,Domestic appliances,north,2016,67.1,0.37002834,-0.99417568,1
141,1,Raising cattle,south,2015,65.5,0.16978434,-1.77322621,1
205,20,Soap and detergents,east,2021,73.9,0.23649067,-1.44184653,0
243,24,Aluminium,west,2012,53.4,7.67406207,2.03784608,1
239,23,Other non-metallic mineral products,west,2018,68.4,0.38578732,-0.95246904,0
102,10,Processing fish,south,2020,74.2,0.06557929,-2.72449531,1
204,20,Pharmaceuticals,east,2020,74.2,0.23021984,-1.46872061,1
641,64,Banking,east,2013,58.6,0.01004574,-4.60060707,1
101,10,Processing meat,west,2019,70.4,0.13025396,-2.03826922,1
493,49,Other land passenger transport,south,2023,83.1,0.09631663,-2.34011425,0
651,65,Insurance,west,2018,68.4,0.0058822,-5.1358237,1
681,68,Real estate activities,central,2018,68.4,0.01610429,-4.1286693,0
222,22,Plastic products,west,2019,70.4,0.33737676,-1.086555,1
293,29,Auto parts and accessories,west,2014,61.0,0.37288652,-0.98648115,1
221,22,Rubber products,north,2022,78.6,0.30360223,-1.1920369,1
151,1,Mixed farming,west,2016,67.1,0.065675,-2.72303689,1
289,28,Other special machinery,central,2021,73.9,0.45642604,-0.7843286,1
241,24,Basic iron and steel,east,2016,67.1,2.11591481,0.74948725,1
531,53,Postal activities,central,2022,78.6,0.06384387,-2.75131467,0
352,35,Gas distribution,east,2015,65.5,0.61445088,-0.48702628,1
771,77,Renting of equipment,south,2014,61.0,0.02626477,-3.63952681,0
105,10,Dairy products,central,2016,67.1,0.13440985,-2.00686156,1
810,8,Quarrying of stone,west,2016,67.1,0.07542964,-2.58455504,0
111,1,Growing cereals,south,2017,65.1,0.06032839,-2.80795244,1
310,31,Furniture,central,2019,70.4,0.18781407,-1.67230281,1
812,81,Building cleaning,south,2012,53.4,0.01647582,-4.10586122,0
201,20,Basic chemicals,north,2011,46.7,0.62758471,-0.46587662,1
245,24,Copper products,east,2016,67.1,2.94805163,1.08114449,1
360,36,Water collection and supply,west,2011,46.7,0.08766978,-2.43417807,1
720,7,Mining of non-ferrous metal ores,east,2023,83.1,0.29084213,-1.23497466,1
531,53,Postal activities,central,2011,46.7,0.06886245,-2.6756442,1
263,26,Communication equipment,central,2017,65.1,0.1937802,-1.64103076,1
620,62,Computer programming and consultancy,east,2016,67.1,0.01406781,-4.26386596,1
104,10,Vegetable and animal oils,east,2020,74.2,0.10640456,-2.24050681,1
101,10,Processing meat,south,2016,67.1,0.09971821,-2.30540692,1
370,37,Sewerage treatment,west,2015,65.5,0.10401966,-2.26317535,1
235,23,Cement and lime,west,2023,83.1,1.06417011,0.06219526,1
812,81,Building cleaning,central,2012,53.4,0.02070049,-3.87759805,1
900,90,Creative and performing arts,north,2020,74.2,0.00987367,-4.6178834,1
411,41,Building construction,east,2011,46.7,0.2957983,-1.21807749,1
321,3,Aquaculture,north,2022,78.6,0.05858321,-2.83730709,1
241,24,Basic iron and steel,north,2010,45.7,2.46668987,0.90287712,1
263,26,Communication equipment,north,2016,67.1,0.21789187,-1.52375634,1
141,1,Raising cattle,north,2012,53.4,0.23386729,-1.45300146,1
243,24,Aluminium,west,2012,53.4,7.78299507,2.05194123,1
641,64,Banking,north,2011,46.7,0.01081379,-4.52693279,1
494,49,Freight transport by road,central,2012,53.4,0.16627776,-1.79409564,1
110,11,Beverages,central,2012,53.4,0.11741379,-2.14205089,1
411,41,Building construction,west,2023,83.1,0.34113967,-1.0754633,1
275,27,Domestic appliances,north,2022,78.6,0.37009621,-0.99399228,1
107,10,Bakery products,central,2017,65.1,0.08636064,-2.4492233,1
151,1,Mixed farming,south,2022,78.6,0.07072524,-2.64895275,1
104,10,Vegetable and animal oils,west,2011,46.7,0.13396279,-2.01019321,1
191,19,Coke oven products,west,2018,68.4,0.96970594,-0.03076241,1
205,20,Soap and detergents,south,2023,83.1,0.21457277,-1.53910635,1
181,18,Printing and publishing,south,2013,58.6,0.0571375,-2.86229462,1
741,74,Design activities,south,2013,58.6,0.00576572,-5.15582585,1
853,85,Secondary education,west,2019,70.4,0.0098,-4.62537289,0
381,38,Collection of non-hazardous waste,east,2023,83.1,0.09331362,-2.37178923,1
641,64,Banking,north,2014,61.0,0.0064553,-5.0428536,1
321,3,Aquaculture,north,2012,53.4,0.07824263,-2.54794059,0
651,65,Insurance,central,2023,83.1,0.00576363,-5.15618808,0
853,85,Secondary education,central,2016,67.1,0.01126218,-4.48630479,1
494,49,Freight transport by road,north,2012,53.4,0.13994653,-1.96649487,1
720,7,Mining of non-ferrous metal ores,west,2014,61.0,0.3470588,-1.05826107,1
871,87,Residential care,south,2012,53.4,0.03375362,-3.38866754,1
501,50,Sea transport,north,2016,67.1,0.01946798,-3.93898402,1
242,24,Basic precious metals,west,2019,70.4,0.68308909,-0.38112999,1
141,1,Raising cattle,west,2017,65.1,0.18088878,-1.70987289,1
261,26,Electronic components,south,2017,65.1,0.2267735,-1.48380355,1
232,23,Refractory products,central,2018,68.4,0.43243696,-0.83831871,1
531,53,Postal activities,south,2021,73.9,0.06212381,-2.7786259,1
382,38,Treatment of non-hazardous waste,south,2022,78.6,0.19497218,-1.63489842,1
465,46,Wholesale of IT equipment,east,2019,70.4,0.02002216,-3.91091566,1
510,5,Mining of hard coal,south,2017,65.1,0.14423953,-1.93627995,1
581,58,Publishing,east,2014,61.0,0.03296237,-3.41238881,1
511,51,Air passenger transport,central,2011,46.7,0.30867332,-1.17547179,1
254,25,Fasteners and springs,west,2019,70.4,0.6391694,-0.44758576,1
493,49,Other land passenger transport,north,2017,65.1,0.12646317,-2.06780415,0
254,25,Fasteners and springs,south,2023,83.1,0.4933219,-0.70659337,1
451,45,Sale of motor vehicles,east,2018,68.4,0.03024896,-3.49829343,1
241,24,Basic iron and steel,central,2018,68.4,2.0291411,0.7076126,0
244,24,"Lead, zinc, and tin",north,2022,78.6,2.87928848,1.05754321,0
102,10,Processing fish,north,2013,58.6,0.14322501,-1.94333838,1
600,6,Extraction of crude petroleum,south,2022,78.6,0.1775806,-1.72833071,1
121,1,Growing vegetables,south,2012,53.4,0.03095303,-3.47528432,1
262,26,Computers and peripherals,east,2018,68.4,0.23282209,-1.4574807,0
491,49,Passenger rail transport,west,2021,73.9,0.03020569,-3.49972506,1
151,1,Mixed farming,central,2013,58.6,0.09980992,-2.30448768,1
551,55,Hotels,east,2023,83.1,0.08942773,-2.41432452,0
461,46,Wholesale of agricultural materials,south,2015,65.5,0.03327097,-3.40307014,1
232,23,Refractory products,north,2017,65.1,0.57811735,-0.54797839,0
810,8,Quarrying of stone,west,2014,61.0,0.07886137,-2.54006382,0
421,42,Roads and railways construction,south,2013,58.6,0.31453824,-1.15664963,1
151,15,Leather tanning,east,2017,65.1,0.17758987,-1.72827851,1
102,10,Processing fish,south,2015,65.5,0.09989966,-2.30358897,1
381,38,Collection of non-hazardous waste,east,2016,67.1,0.09935219,-2.30908427,1
321,3,Aquaculture,west,2020,74.2,0.05606534,-2.8812374,1
521,52,Cargo warehousing,west,2023,83.1,0.0403454,-3.21027793,0
521,52,Cargo warehousing,east,2020,74.2,0.05062733,-2.98326379,1
321,3,Aquaculture,south,2022,78.6,0.04258056,-3.15635757,1
120,12,Tobacco products,central,2011,46.7,0.07928591,-2.5346949,1
252,25,Tanks and reservoirs,east,2021,73.9,0.69518241,-0.36358101,1
271,27,Electric motors,central,2022,78.6,0.49207235,-0.70912953,1
620,62,Computer programming and consultancy,west,2022,78.6,0.0116998,-4.44818363,1
206,20,Other chemical products,central,2019,70.4,0.30052966,-1.20220882,1
271,27,Electric motors,south,2015,65.5,0.42938047,-0.84541187,1
239,23,Other non-metallic mineral products,west,2013,58.6,0.46291692,-0.77020769,1
853,85,Secondary education,east,2021,73.9,0.01059643,-4.54723808,1
243,24,Aluminium,north,2014,61.0,7.98002512,2.07694156,1
235,23,Cement and lime,central,2021,73.9,0.94559777,-0.05593799,1
101,10,Processing meat,west,2014,61.0,0.16197694,-1.82030132,1
471,47,Retail in non-specialised stores,east,2014,61.0,0.02283652,-3.77939434,1
204,20,Pharmaceuticals,north,2012,53.4,0.24983697,-1.3869467,1
101,10,Processing meat,north,2019,70.4,0.12096,-2.11229537,0
206,20,Other chemical products,east,2011,46.7,0.29141816,-1.23299605,1
891,8,Mining of chemical minerals,east,2018,68.4,0.17332158,-1.75260656,1
203,20,Paints and coatings,west,2023,83.1,0.31143802,-1.16655494,1
771,77,Renting of equipment,east,2020,74.2,0.0275956,-3.59009891,1
239,23,Other non-metallic mineral products,central,2011,46.7,0.67992269,-0.38577617,1
301,30,Ships and boats,east,2012,53.4,0.49914551,-0.69485763,1
370,37,Sewerage treatment,central,2017,65.1,0.12275059,-2.09760073,1
252,25,Tanks and reservoirs,south,2021,73.9,0.60943421,-0.49522428,1
651,65,Insurance,central,2013,58.6,0.00670549,-5.0048289,1
104,10,Vegetable and animal oils,central,2014,61.0,0.10564211,-2.24769822,1
254,25,Fasteners and springs,east,2011,46.7,0.99615062,-0.00385681,0
141,14,Wearing apparel,east,2019,70.4,0.13697952,-1.98792387,1
131,13,Spinning and weaving,east,2023,83.1,0.13847119,-1.97709296,1
206,20,Other chemical products,east,2016,67.1,0.3712686,-0.99082949,0
383,38,Recycling of metal waste,south,2020,74.2,0.06373217,-2.75306575,1
631,63,Data processing,north,2016,67.1,0.02317318,-3.76475981,1
620,62,Computer programming and consultancy,central,2022,78.6,0.0137367,-4.28768442,1
561,56,Restaurants,south,2023,83.1,0.04729835,-3.05127993,0
120,12,Tobacco products,south,2022,78.6,0.05125803,-2.97088296,1
871,87,Residential care,north,2017,65.1,0.03566261,-3.33365247,1
261,26,Electronic components,west,2017,65.1,0.37201754,-0.98881427,1
710,7,Mining of iron ores,south,2010,45.7,0.24345238,-1.41283393,0
493,49,Other land passenger transport,west,2013,58.6,0.12792454,-2.05631475,1
383,38,Recycling of metal waste,west,2023,83.1,0.04728371,-3.05158944,1
631,63,Data processing,east,2023,83.1,0.03093711,-3.47579887,1
810,8,Quarrying of stone,north,2012,53.4,0.07231267,-2.62675599,1
720,7,Mining of non-ferrous metal ores,south,2012,53.4,0.31758754,-1.14700177,1
462,46,Wholesale of textiles,east,2016,67.1,0.02584571,-3.6556106,1
493,49,Other land passenger transport,south,2022,78.6,0.09848327,-2.31786864,0
251,25,Structural metal products,central,2018,68.4,0.81615278,-0.20315371,1
243,24,Aluminium,west,2022,78.6,5.90283996,1.77543358,1
881,88,Social work,east,2013,58.6,0.01183025,-4.43709536,1
741,74,Design activities,south,2018,68.4,0.00664437,-5.01398598,1
651,65,Insurance,central,2020,74.2,0.0061614,-5.08945125,0
510,5,Mining of hard coal,south,2023,83.1,0.14934381,-1.9015042,1
721,72,R&D — natural sciences,central,2012,53.4,0.02023853,-3.90016687,1
243,24,Aluminium,east,2014,61.0,8.98184367,2.19520517,1
462,46,Wholesale of textiles,south,2020,74.2,0.02554789,-3.66720055,1
611,61,Wired telecommunications,south,2011,46.7,0.03801611,-3.26974519,1
205,20,Soap and detergents,south,2010,45.7,0.26912617,-1.31257496,1
711,71,Architecture and engineering,north,2014,61.0,0.0146681,-4.22208048,1
210,2,Forestry and logging,west,2021,73.9,0.01599916,-4.13521912,1
261,26,Electronic components,west,2011,46.7,0.35369412,-1.03932281,1
232,23,Refractory products,south,2023,83.1,0.54263467,-0.61131898,1
105,10,Dairy products,north,2013,58.6,0.11087572,-2.19934536,1
201,20,Basic chemicals,north,2015,65.5,0.73007046,-0.31461422,1
211,21,Basic pharmaceuticals,central,2016,67.1,0.27625448,-1.2864328,1
431,43,Demolition and site preparation,west,2019,70.4,0.151823,-1.88503993,1
252,25,Tanks and reservoirs,south,2010,45.7,0.65310734,-0.42601379,1
